CustomerID,Age,Gender,Annual_Income_USD,Spending_Score,Membership_Status,Preferred_Payment_Method,Region,Total_Purchases,Avg_Purchase_Value,Last_Purchase_Date,Churn,Satisfaction_Score,Website_Visits_Last_Month,Avg_Time_Per_Visit_Minutes,Support_Tickets_Last_6_Months,Referred_Friends
88b44efb-a5b9-4e5f-90a1-935f3cd9b278,30,1,60753,32,2,Debit Card,3,22,22.07,2024-10-28,0,1.8,10,2.17,1,1
6debe37e-70b0-4178-b9dc-05ca824b1901,60,0,131004,47,3,Debit Card,4,21,427.11,2025-02-02,0,4.7,18,5.2,1,1
7346dda9-2e43-4105-bba3-5fe4c89fd86d,35,1,124358,63,1,Cryptocurrency,3,20,345.73,2024-11-04,0,1.2,22,3.63,2,2
aef74c15-3bed-461c-8c1d-0bfb7a872014,40,0,135256,26,0,Debit Card,1,21,365.57,2024-11-30,0,4.9,17,8.87,2,2
e7b2ab93-3b6f-4b87-816b-197e4b55726d,32,1,54422,43,3,Debit Card,2,17,447.39,2024-09-15,0,4.4,17,6.79,1,0
2c17c956-719f-4981-b562-d275fe9769b6,50,0,118267,77,0,Credit Card,1,20,472.42,2024-08-17,0,2.0,17,5.47,0,1
4a88af97-c21b-4ee9-b801-a877bd7b4a54,38,0,96964,44,0,Debit Card,1,17,154.62,2025-03-13,0,1.4,16,2.86,5,1
6a816a04-18b1-44f4-a9cb-64ee2d541be8,56,1,76284,38,1,Debit Card,0,19,460.37,2025-02-26,0,3.3,16,4.94,1,0
e377ed59-7651-4129-bcc8-6d7fa105a51e,40,1,148575,29,0,Cryptocurrency,0,13,116.1,2025-06-17,0,2.0,17,4.29,3,1
57724425-d71b-494f-95fa-e1410bd5ba45,44,0,31311,55,2,PayPal,1,19,80.74,2024-10-20,0,2.0,16,2.13,3,0
45b6b578-1a1c-471d-bebf-40b58d4586c0,62,0,89269,52,3,Cryptocurrency,3,19,281.87,2025-02-19,1,3.3,11,7.7,2,0
58646119-41ff-4327-9d49-9ec3971819d3,61,1,149507,19,1,Credit Card,2,18,464.55,2024-10-06,1,2.8,15,4.2,3,0
8913fbcb-2873-4347-80ad-247281898e17,35,0,137917,35,1,Cryptocurrency,2,15,36.65,2025-05-11,0,3.0,14,5.72,5,1
bca6ab9b-0d1e-410b-896d-0036f68d6a72,41,1,59579,48,1,Debit Card,3,17,268.73,2024-08-09,0,2.3,22,3.28,3,0
306ac98f-c353-4a4c-9510-4a27466ad124,68,1,93878,91,0,PayPal,1,20,342.47,2024-07-14,0,2.3,16,6.42,3,2
bb441899-32fe-4248-8205-196d6a748ec6,64,1,96000,60,3,Cryptocurrency,2,19,375.26,2024-10-07,0,5.0,10,4.49,0,0
358f2f48-74d7-4f5a-8847-b98f0400f447,57,1,148259,31,0,Cryptocurrency,0,20,256.92,2024-07-10,0,2.6,16,4.27,0,0
d03e8b07-d1d4-4464-8b94-9e50b1b2cc61,68,0,68514,3,0,Credit Card,4,13,291.7,2024-12-14,0,1.9,17,3.56,0,1
043bbb28-3d0f-49c2-bd79-3d4faed80bb9,59,2,65311,35,0,Debit Card,0,13,232.3,2025-01-12,0,3.8,11,4.6,2,1
a606e1b9-e781-4243-9113-2098f59ae7c6,24,1,30300,88,3,Cryptocurrency,3,14,364.4,2024-12-12,0,4.1,15,3.43,0,0
56f368b2-e149-400a-8ae0-76098a15d57e,67,0,85375,52,0,Cryptocurrency,4,24,195.83,2024-07-31,0,1.9,16,5.25,2,2
5e93a5c0-6563-4e04-b3ee-b2694aa1ef93,65,1,54563,71,3,PayPal,2,12,147.39,2024-11-01,0,1.4,13,6.07,3,1
4885cc8f-e72e-489f-b8ac-2362b300a06c,37,0,68960,51,3,Credit Card,2,21,138.76,2024-09-19,0,2.2,13,5.64,3,1
4494fa4f-6211-4d41-84ff-ef3109583242,44,1,141227,56,0,Debit Card,4,19,330.16,2024-12-30,1,3.1,17,2.68,0,1
b990b020-6e67-439f-a353-b79a76b8be6d,23,0,99244,99,3,Cryptocurrency,2,27,463.05,2024-08-19,0,2.5,15,3.31,0,0
6c8e0d22-51f3-44d1-ad3a-61bf9cf4cc4b,44,0,148161,21,3,PayPal,4,19,144.09,2024-10-15,0,1.6,16,5.96,2,1
556afe3f-8461-4f66-8792-27b3b60584ac,26,1,145307,1,2,Cryptocurrency,1,18,132.42,2025-05-11,0,1.1,21,6.47,1,1
330e0ed5-9081-4200-a752-e5fb692bb0a8,62,0,48090,53,0,Cryptocurrency,3,17,360.67,2024-07-10,0,3.0,16,4.02,1,0
e7d8a644-f7b1-49cf-8546-0a4f0e8f0afb,48,1,134687,6,3,Credit Card,0,17,14.48,2024-06-25,0,4.5,11,4.55,1,1
0622e164-9c12-4adb-bf68-bf8cd1ee8f16,38,1,126844,98,3,PayPal,4,31,418.77,2025-04-06,0,3.4,19,4.39,2,0
ea1a65a0-08bf-455c-b08f-751c45d430e5,43,1,36328,82,2,PayPal,4,24,195.85,2024-07-23,0,4.5,20,5.89,1,2
e13a279f-196b-4a92-a259-24fe5526cf37,57,1,46654,62,3,Debit Card,1,16,451.82,2024-11-27,1,4.1,17,3.45,1,1
fb9c5693-f856-4fd0-851b-a508baf03293,65,1,26214,89,3,Cryptocurrency,0,22,357.19,2025-04-30,0,2.4,18,5.96,3,0
d13b95fb-e754-48f2-a64b-fa1612cf3f94,62,1,77740,79,0,PayPal,1,26,398.44,2025-05-24,0,2.7,14,5.46,2,0
5770017a-cd08-48e5-bc31-8deaa89a28e0,30,1,84949,47,0,Cryptocurrency,1,22,93.89,2024-12-06,0,4.4,12,4.55,1,1
a9ce337a-6e9a-4d8a-a18f-40f6d8ab8b45,66,1,58913,96,0,Cryptocurrency,3,31,188.45,2025-04-18,0,3.8,12,5.47,0,2
f5d9aea4-9efb-4ade-838f-ccc886ceecbb,40,0,47552,50,1,Debit Card,2,20,147.48,2024-06-26,0,3.2,18,5.15,0,1
636ba7da-64d5-4ea3-983c-f7897d5ff604,37,0,55377,82,3,Debit Card,0,15,360.4,2024-06-26,0,4.8,17,3.86,3,2
63b02914-ac61-4d87-9f0b-4205ed1c8d36,54,1,45734,31,0,PayPal,1,17,21.14,2025-02-01,0,1.2,17,3.71,1,0
92d69277-55a7-470a-96f4-492d4aba69f4,45,1,110257,64,3,Cryptocurrency,2,16,313.42,2025-01-15,0,4.4,13,5.55,2,2
4a53d41a-d5d3-4b5e-a11a-3dda6bd5fd14,34,1,38610,29,0,PayPal,2,23,435.37,2025-05-17,1,2.3,15,4.89,2,0
a65d3c91-91e3-4dd2-bcf3-af08e0405e00,45,0,77607,15,1,Cryptocurrency,2,24,31.42,2025-06-11,0,3.6,19,5.44,1,1
c2157e6b-4082-4084-ade1-940d7a0f278a,58,0,99158,58,1,PayPal,2,17,152.44,2024-07-23,0,4.7,12,3.99,2,1
7fe141da-81fd-489f-ba82-b87f058e5ab8,19,1,48875,23,1,PayPal,3,15,111.89,2024-11-14,0,2.4,13,5.47,1,1
991ed761-a020-42fc-85c5-0a9a0e09caea,42,1,75082,38,0,Cryptocurrency,3,19,499.07,2024-07-22,0,3.0,11,5.37,1,3
6a81dd3c-f8b3-4034-a228-547a5a799eae,67,1,43226,41,3,Credit Card,1,23,492.96,2024-10-21,1,2.3,11,7.8,2,0
3d96a4d0-46a4-476e-b72c-d91eba25f715,58,1,47677,75,2,Debit Card,2,21,70.92,2025-02-16,1,3.8,18,2.75,1,1
ffdfd17b-a8a1-470c-bb33-f91ffda811c2,23,0,30298,15,3,Cryptocurrency,1,30,105.44,2025-01-04,0,1.5,16,5.4,0,1
e49069d1-2aa0-43d0-aa8d-247a81a2c589,28,0,55848,87,0,PayPal,4,20,21.25,2024-10-01,1,4.0,20,5.68,1,0
aa37a838-2f2f-43a5-82ad-8c10b95fb916,55,1,119291,3,3,Credit Card,3,19,287.45,2024-06-20,0,4.1,10,7.68,2,0
f6105e40-908c-490b-b747-20849c04f589,23,0,144227,83,3,PayPal,3,18,346.06,2025-06-01,0,1.3,13,6.48,3,0
e05c164b-d86e-4144-91e3-97960511806a,62,1,83654,1,0,Credit Card,0,29,330.71,2025-03-01,1,2.6,12,7.48,1,3
97ad3815-67f8-41d0-82bb-bd41c5ded959,28,1,37744,88,0,Cryptocurrency,4,21,137.4,2024-07-27,0,3.8,18,3.2,1,2
f1ed9f69-17b1-48df-a464-0ea573275582,31,0,43434,75,3,Debit Card,3,9,109.62,2025-01-14,0,1.4,23,6.26,0,1
0f7bc5d0-e0b8-4552-ab38-b0eb8c68e79e,19,0,125850,94,1,PayPal,2,25,37.31,2025-02-20,0,4.2,19,7.57,1,1
da145bed-fb3c-4eb6-b294-664bf85b09c9,57,1,68001,11,2,Credit Card,2,11,320.0,2025-03-21,0,3.6,16,3.49,1,1
43aee483-4069-404b-b67b-d3c92de18d4b,20,1,145718,60,0,Credit Card,2,22,130.3,2025-04-09,0,2.9,17,4.7,1,3
298f7858-8714-4d3f-bab1-daea4859fccf,52,0,87262,65,1,Debit Card,1,24,53.47,2024-08-17,0,1.4,13,6.88,3,0
180097f9-1c13-48ac-af02-d1d82176040e,50,0,79633,76,0,PayPal,3,28,183.71,2024-11-20,0,1.3,18,4.12,0,1
8f26cf69-0e60-4065-9d1a-7213cf8a35dc,41,1,68917,4,2,Cryptocurrency,1,18,82.75,2024-12-11,0,2.0,12,5.98,1,1
95fe239f-379e-45c9-9d0d-5c5f87aff1ff,36,1,99804,25,0,Cryptocurrency,3,16,258.06,2025-03-18,0,4.2,17,4.76,2,2
39ee8b49-5b6a-4e59-8f7b-9c40bd8d3cab,35,1,66745,72,0,PayPal,0,17,83.07,2024-10-20,0,4.6,16,7.06,2,0
2ab97dfb-7b7f-4ab3-b5f1-0b997ab50ca3,66,0,20907,79,0,Debit Card,1,11,494.41,2024-08-03,0,2.0,14,5.12,2,1
a91bfdda-ed77-43de-aba3-9ef3dceb9002,69,0,111295,43,3,Debit Card,3,17,174.43,2024-09-02,1,2.2,15,4.1,0,0
bf498afb-c2fb-47dc-90b1-935ca1707654,41,1,137512,94,0,Debit Card,0,15,242.7,2024-12-03,0,1.7,19,6.22,2,2
cdf9cfb7-842e-4bb7-be10-7d9145ccabb1,62,0,78602,40,1,Credit Card,3,14,302.35,2024-11-20,0,3.7,12,3.06,0,1
422b8283-8060-46ff-b5fc-e69088fdd501,52,0,33764,96,3,Credit Card,4,23,426.81,2024-12-16,0,1.1,20,3.73,2,0
a9100c4e-f6e2-4565-9448-bf34c958794a,18,1,44409,99,3,Debit Card,1,22,474.5,2025-05-18,1,4.7,18,4.1,3,0
d3676098-f416-4db1-85bf-2d0756bfec88,53,1,28390,85,0,PayPal,2,15,189.81,2025-04-29,0,2.1,19,3.89,4,0
414074bb-3c40-46be-849c-a8e9354a6fc9,42,0,50172,95,0,Cryptocurrency,0,19,217.53,2025-06-14,0,4.1,15,3.25,2,0
8e7436e8-f8e3-40c7-9ff0-fcd0d42f8835,62,0,143936,91,0,Credit Card,0,20,83.97,2024-12-25,0,4.9,16,6.65,2,0
c7c0d8a1-ccc6-4af3-ab3b-d36f2a8d7d2b,66,0,120759,44,3,Debit Card,2,15,102.93,2024-06-23,0,1.6,15,3.85,1,1
0fa5907d-10e8-4b9c-82c9-766973a4de8c,60,0,123512,72,3,Credit Card,0,22,363.89,2024-09-09,0,1.5,16,5.0,1,1
c5ba0615-d47a-473b-a21d-ba1c715adfce,51,1,60542,59,0,Credit Card,2,20,223.29,2025-04-16,0,2.1,19,3.43,1,1
62e4ef54-7a7b-434b-b3bf-771605c3e268,42,1,67324,23,3,Debit Card,2,11,422.71,2024-12-24,0,3.4,10,5.93,1,0
78891f5f-c4d0-4d5d-9c01-b1309c625f80,33,0,68196,62,0,PayPal,3,17,269.28,2025-05-06,0,1.0,23,4.82,1,0
23d4772f-f3e9-48e9-a664-955cc4fa307a,51,1,88901,23,3,Cryptocurrency,1,17,148.52,2024-12-24,1,3.4,12,5.13,2,0
255bf315-64dc-4cff-aced-4879776f25d2,46,0,45836,58,2,PayPal,4,13,342.86,2024-08-13,0,3.3,16,3.83,1,1
e7cccfea-1c29-443c-83d7-fd3b56fc525a,36,0,114090,55,0,Credit Card,0,11,241.65,2025-04-20,0,1.2,16,5.55,1,0
87ab8853-ac8d-489a-8160-24a185828557,40,0,41663,33,1,PayPal,3,25,446.21,2024-09-16,0,3.1,14,6.44,0,0
b3e9d302-6876-40ac-a43a-2756dbcdb6f1,36,1,25951,77,1,PayPal,4,12,192.2,2025-05-06,0,4.3,28,2.73,1,1
28193aab-355e-4eca-9a4b-1cdbc1e2d1c2,42,0,35175,63,3,Cryptocurrency,4,29,134.79,2024-07-28,0,2.2,22,7.29,2,0
8a4ead79-7744-4afc-b8f3-21f873c9ff14,33,0,31027,60,3,Debit Card,0,12,225.33,2025-06-06,0,4.3,9,3.79,1,2
8800416e-f8e3-465a-9656-617409fe53be,68,0,127809,99,3,Debit Card,0,22,426.04,2025-05-13,0,2.8,16,1.83,3,1
bf348513-c18d-4026-9dbf-da21720f9ff6,26,0,95630,61,0,Debit Card,3,19,413.96,2024-11-04,0,4.4,15,6.39,3,0
f078d039-a801-4abd-ba53-2fda47ac5515,18,1,108617,80,1,PayPal,0,19,447.8,2025-01-20,0,2.9,22,3.95,2,0
956dd9da-643b-40a3-9bbc-d0e98aeda146,59,1,32167,76,1,PayPal,4,16,426.32,2024-09-14,0,4.6,15,1.54,1,2
64ecbad3-18bf-4df5-aaaa-493e76e130c9,36,1,94305,61,2,Cryptocurrency,0,20,171.77,2025-03-01,1,4.7,18,4.79,2,0
6d3c3d74-734b-4392-a01a-deddc11eecc7,50,1,43060,95,3,Debit Card,3,17,300.19,2024-10-20,1,1.0,14,4.73,5,0
2da3e16e-95a0-44af-a777-8e225fa66c04,51,0,147310,69,0,Cryptocurrency,3,15,399.4,2024-11-10,0,2.5,15,3.09,3,0
c520748b-1799-4fe1-92b5-170b6d77f4b9,33,0,86556,89,1,Cryptocurrency,3,15,421.16,2024-09-22,0,4.5,13,5.16,1,1
0f9a14cb-6452-4b65-8a11-b6c90e2d0d02,61,0,97381,21,3,PayPal,0,25,206.86,2024-11-26,0,1.1,13,6.47,1,0
5230934d-f3c5-4338-8a1b-25f7782482d6,57,0,122148,3,3,Debit Card,1,25,261.66,2025-03-24,0,1.4,9,4.56,1,2
fa55a237-30fa-4600-8d70-278db7790d7b,35,1,121877,48,1,Credit Card,3,16,152.43,2024-11-20,0,2.7,14,9.83,3,1
bc71e0b4-33a4-4cbb-b858-e6c43e57c09b,51,2,30485,10,2,Credit Card,1,19,351.94,2025-03-19,0,4.9,22,3.76,1,1
1fe2ea57-b603-48c5-bbe9-cec4c133c08e,42,1,123746,87,0,PayPal,2,21,339.21,2025-04-08,0,4.7,14,5.93,0,0
1de5f769-42cf-49ff-88c4-d168b672b689,62,1,93450,81,0,PayPal,3,19,299.29,2024-10-31,1,3.3,18,4.19,1,0
6a13662e-4f65-40f0-b110-b792b9319a72,23,0,140746,42,3,PayPal,1,18,317.38,2025-06-05,0,2.0,13,5.9,1,0
7d01620c-69f2-4e4c-a0c3-43c3014a99de,38,0,126255,99,3,PayPal,1,19,450.34,2024-09-30,0,3.6,15,5.2,1,0
fc866aa3-34d4-47e7-9058-48d0a2f6ef06,23,0,28802,89,3,Credit Card,4,21,411.83,2025-01-28,0,2.3,12,6.23,1,1
858693da-db34-4b6e-8035-b2c42de98c87,49,1,126824,66,3,Debit Card,1,15,71.16,2024-12-18,0,3.6,12,2.02,0,3
cf96a53a-582a-4113-9697-0c29498c499c,58,0,53314,91,3,Cryptocurrency,4,21,324.94,2024-11-04,0,1.7,15,6.87,2,0
405807fb-315a-49f6-a4e9-ae6b91caa7ca,65,1,143218,46,0,Credit Card,1,24,89.18,2025-02-02,0,3.4,14,5.42,1,3
1adf8492-5efc-424d-8673-c9a2d757fe08,60,1,68298,9,3,Debit Card,1,22,82.71,2025-06-17,0,3.8,15,3.58,3,0
d3fb958b-f33e-459d-9a72-5211ddd57c9c,56,0,39565,49,0,PayPal,2,18,230.12,2025-01-31,0,3.9,20,6.02,2,3
957eadf6-551c-4f3c-a5ab-0e859e805164,48,0,113153,4,3,Cryptocurrency,1,20,247.92,2024-12-29,0,4.9,17,3.01,2,4
f4f6d9fc-085a-4463-abf4-460981a20a39,59,0,127302,60,2,Debit Card,0,20,61.01,2024-08-03,0,1.1,28,11.2,3,0
32f61098-e242-4bb2-b433-48ac9ad51bf8,27,0,111145,90,0,Debit Card,0,19,260.79,2024-10-19,0,1.3,25,3.76,0,3
a878f6a3-c979-48b1-8c0e-a78bfcaee255,47,0,64233,96,0,Cryptocurrency,0,20,96.48,2024-10-20,0,3.4,21,5.16,0,1
db392bdc-1b08-41d5-b668-f44ca8910335,69,0,105907,29,0,Debit Card,2,26,279.82,2024-09-08,0,2.9,13,3.56,3,1
627446a4-ede4-4ca4-8c6b-deeff097434a,35,0,68384,86,0,Debit Card,1,23,417.73,2024-08-15,0,3.5,12,5.5,1,1
4b0efb9b-8193-487f-8eba-719b3761d676,41,0,72485,47,0,Cryptocurrency,2,17,52.12,2024-08-15,1,3.8,11,5.89,0,2
f0351c19-1839-4e29-93c5-cf77708899fa,69,2,104660,77,3,Cryptocurrency,1,21,205.63,2024-12-26,0,1.1,19,5.35,1,0
84ab0569-4e60-4fa0-8303-0f32f134e35f,26,2,98253,87,3,Credit Card,4,24,124.52,2024-06-20,0,2.9,14,4.43,2,0
d5dc1748-e4e9-48ef-88c1-e226d34474a9,48,1,82970,63,0,PayPal,2,31,291.58,2024-09-16,0,3.0,22,9.0,1,3
8bfe19d8-920e-46cd-a3cc-a065c91461ec,32,0,133729,31,1,PayPal,0,9,447.82,2024-08-18,0,3.5,17,7.29,1,1
a4cd3baa-37a5-44df-93cd-ecb084876367,21,0,57669,51,2,Debit Card,0,26,106.66,2025-06-05,1,2.4,10,7.49,2,1
4c794412-5622-4b76-bdd8-2eee606bc132,57,1,46272,41,0,PayPal,0,24,341.39,2024-07-21,0,1.3,16,7.88,1,1
24e969ab-8f48-4748-ad88-c42ba8977183,26,0,31842,36,1,Credit Card,1,23,55.62,2024-12-27,0,2.3,11,5.25,1,2
12013f8f-cd36-4fce-8a4a-9a01f5cc4921,62,1,84099,40,0,Debit Card,1,23,277.44,2024-10-12,0,1.9,26,4.6,0,1
70dc3af8-1bcc-4021-8841-feb7f85075f7,26,0,124012,95,0,PayPal,2,25,341.28,2024-07-26,0,4.1,18,6.49,2,1
c65fa463-e400-4823-bc3e-9d155f81393c,43,0,22082,60,3,PayPal,3,21,338.74,2025-03-18,0,4.5,16,5.41,0,0
64e40522-058d-47c2-9c6b-914afd323765,21,1,144878,15,0,Debit Card,1,23,371.74,2024-11-24,0,1.7,18,5.33,1,3
b6bc4ca6-2f6d-450f-8067-41fb441188ab,34,1,73804,78,0,Cryptocurrency,3,24,214.51,2024-12-27,0,3.4,17,5.25,3,1
98f793f4-e903-4d44-8511-69221875beea,33,0,46261,99,0,Credit Card,3,16,382.41,2025-04-12,0,1.8,10,5.96,2,3
e578a334-3b91-4962-8253-a35ceabbfc3f,32,1,106506,88,2,Debit Card,1,21,241.72,2025-02-25,0,4.3,14,4.72,2,0
cb96bc97-4a66-4032-81e4-fbfc9569dc23,52,1,29795,30,0,Debit Card,2,26,168.23,2024-06-28,0,4.1,11,3.72,1,1
b6185ada-ebc6-424b-94f2-06067b6d4363,69,1,65309,30,1,PayPal,3,18,167.76,2024-11-10,0,3.3,18,6.07,2,0
d435a0e6-25a7-46d6-aef8-390feb8e2411,22,0,81456,27,1,Cryptocurrency,2,13,96.08,2025-06-05,1,2.3,10,3.69,2,2
0599fe22-81c4-4e8e-b594-afe5d4f79df5,22,0,118564,40,0,PayPal,2,18,363.08,2024-10-17,1,4.9,17,5.46,4,0
4190b5b5-34b1-4f1b-ac43-777bcf23cfda,37,0,40180,78,0,Debit Card,1,12,87.24,2024-10-17,1,3.6,13,1.42,0,0
502d66e6-4b96-4310-a9c6-657f43c85e46,32,1,83288,45,0,Debit Card,3,27,321.74,2025-02-23,0,4.0,8,5.18,1,2
9c33d82e-9970-46f5-a726-24dd6113510b,35,0,66335,75,0,PayPal,2,22,336.03,2025-02-26,0,4.5,11,6.8,1,0
06606d57-7b7c-4ea1-8f18-8e95cc2f809a,64,0,112887,47,0,Cryptocurrency,3,19,150.45,2024-09-11,0,4.3,12,4.64,0,0
8f6900d2-3672-4195-b820-44fe42cce9c4,19,1,124286,90,0,Debit Card,2,26,249.43,2024-12-02,0,4.3,15,4.76,1,1
da754013-a687-43dc-9a5e-522752a5f88c,46,0,148423,56,0,Credit Card,1,15,338.75,2024-07-02,0,2.0,11,2.05,0,0
b9126a4b-8000-41ea-84ed-23d5eef99f63,30,0,53268,54,0,Cryptocurrency,2,21,10.09,2024-09-06,0,2.3,12,6.91,0,0
994cfe16-9a55-4dec-8c8b-2c0f474848d7,21,0,86551,85,3,Debit Card,1,16,144.62,2024-10-14,1,2.6,17,9.18,0,2
99802181-7a89-4e06-906e-71dd52984ed5,59,1,128829,9,0,Cryptocurrency,1,15,196.02,2025-06-03,0,4.7,16,2.77,1,0
d08c394e-d1a0-4a6e-8262-b537f4f42971,62,1,44489,65,2,Cryptocurrency,3,25,466.12,2025-05-04,0,1.2,22,4.14,1,0
7ae9779a-128d-455f-bab5-77e48af3c184,27,1,79398,70,0,Credit Card,3,23,237.48,2024-08-12,0,2.0,17,3.73,3,1
81705604-a1f8-4bde-98e7-5cb87efe77cf,48,1,142352,1,3,Debit Card,3,16,258.42,2024-12-22,0,2.8,15,5.4,3,1
b14460c9-f42f-4938-b157-4995e8ef49f3,58,0,122267,86,2,Cryptocurrency,4,20,335.42,2024-12-03,1,3.9,5,4.73,3,1
024f4055-5f46-40e3-af13-f54e89dfcb76,25,1,74470,13,0,Debit Card,3,19,231.23,2024-10-26,0,1.6,16,8.35,2,0
ac0f07c7-b710-414f-995d-ccaa60f071c9,20,0,97402,38,3,Debit Card,3,24,221.87,2025-04-22,0,3.0,15,6.16,0,1
5d13e4c0-9b31-42a9-8677-5237c462e388,65,1,130551,45,3,Cryptocurrency,2,20,487.45,2024-07-23,0,2.3,12,5.82,1,0
d2255806-29ac-4752-a2e4-4ff4c92d5be0,63,1,121010,40,2,PayPal,4,18,408.04,2024-07-12,0,1.9,14,5.45,3,0
91996ef1-d711-49be-933c-f471c18ad0e5,26,0,100808,95,3,Cryptocurrency,4,22,353.86,2025-05-02,0,1.2,13,3.08,1,3
b6c52204-b637-4664-b4a7-8e598d464da5,47,1,140823,15,0,PayPal,2,11,245.46,2025-05-22,1,4.3,13,1.16,1,1
472aa1e5-6f3e-4e0d-a929-eefb80ebe564,28,0,52161,50,1,PayPal,3,30,179.69,2024-11-14,0,3.7,18,3.59,1,0
404d912d-e91a-4e91-bbb6-0617a04168dd,52,1,140469,2,3,PayPal,0,19,300.03,2025-02-27,0,2.1,15,2.84,0,0
0296dd65-21b4-48b0-9202-630f5e63b946,54,1,87635,53,0,PayPal,1,16,228.64,2024-06-24,0,2.6,10,5.48,2,0
223f6ba5-7f0b-46ed-8d79-2fdca8251f90,59,0,91922,95,1,Cryptocurrency,4,19,238.63,2024-07-03,0,3.2,12,3.04,2,2
1a52fa7d-e002-4999-9d86-af368272b349,30,0,90874,26,3,PayPal,2,19,118.59,2025-03-27,0,2.3,7,0.5,2,0
ac099955-ea1e-4366-8864-d5fa0a8525a6,53,1,137253,66,0,Debit Card,0,23,397.72,2024-12-23,0,1.7,25,3.1,1,1
ccf17ba0-4800-4149-bddd-2fc822837ea2,30,1,80361,75,1,Cryptocurrency,1,18,397.63,2025-02-13,0,1.8,8,9.2,0,0
432a4f3e-fab3-48c5-acbb-336de2e21f4c,29,0,93836,33,0,Credit Card,0,18,157.45,2025-06-19,1,4.4,19,7.7,5,1
40ae7b38-bec0-4009-a4cc-3a7359fcc428,54,2,80766,82,3,PayPal,3,22,151.67,2024-06-21,0,2.9,24,3.92,3,0
0cb1c7c7-2416-462f-9ebc-78bc78d7de3f,27,0,41400,85,0,Cryptocurrency,2,19,146.24,2024-09-23,0,2.9,17,8.09,2,0
2ed15c35-ed83-4759-aac7-aaa213d032db,26,1,44641,59,1,PayPal,1,14,89.7,2024-07-25,1,2.6,19,3.89,1,0
89c53318-5c6c-4488-8579-f64bd345117d,69,2,72233,95,3,Debit Card,1,27,430.53,2025-01-14,0,3.9,13,4.03,3,1
517a45d6-e48b-48f7-8a97-bdcdf8f7912f,24,1,89833,26,3,PayPal,3,16,140.14,2025-06-07,1,4.3,17,5.59,2,1
abb2d0ea-5d05-4c32-b0ea-88b625491d0f,19,1,140601,94,2,Cryptocurrency,3,27,352.34,2024-06-20,0,3.9,14,1.71,3,2
e120b66a-7308-4c18-a9a9-bc3ab3211f3b,40,0,39332,21,0,Debit Card,3,16,58.83,2025-03-26,0,2.9,17,9.83,1,0
8dc5db1e-74c4-4ad6-8575-4961cb5e6f11,56,1,126709,49,0,PayPal,2,21,370.34,2024-08-04,0,1.8,18,5.53,2,1
bfa04538-42e2-4df0-86e9-48184116cb12,57,1,140899,80,3,Credit Card,4,22,82.18,2025-05-14,0,3.2,13,4.36,3,3
30044824-88c0-4d21-96e5-3baac476d68f,56,1,133398,71,3,PayPal,0,21,87.82,2025-01-29,0,3.9,16,5.57,2,1
309a3df2-1fc1-4700-9330-03f4e5c15c0d,38,1,35201,86,3,PayPal,2,29,417.45,2025-01-13,1,2.7,15,6.54,2,4
60fa624e-d7cb-44e4-91eb-e945bc670e09,40,0,65382,71,3,Debit Card,2,24,152.55,2025-05-02,0,5.0,11,5.07,3,1
45c483bc-0525-4acd-9a17-6684c36a432a,46,0,66129,66,3,PayPal,0,32,94.47,2025-03-08,0,4.7,10,5.82,0,1
fe0a0117-9694-4325-89f0-12413ac96e31,31,1,53808,37,0,Cryptocurrency,1,19,273.08,2025-03-13,0,4.7,11,3.96,1,2
47ea9c79-64e1-456a-a361-f3b6b8f01bdc,43,0,98346,14,1,Cryptocurrency,0,15,46.68,2025-03-09,1,3.4,25,4.07,2,0
7b60d891-a376-4f66-bcbc-5d9616aff83b,68,0,93524,72,3,Debit Card,3,27,358.11,2024-10-03,0,3.2,18,4.7,1,0
2856e2fa-5fe7-4fad-9643-d0eefe9761b5,22,0,76625,93,1,Cryptocurrency,1,22,422.26,2025-06-04,1,3.1,16,4.51,1,1
15d81b80-ff18-4910-8b15-ef3b1370900c,48,1,60327,7,2,Credit Card,2,21,131.72,2024-11-12,0,2.9,16,6.24,1,3
9292f7cb-dccb-4af6-bf55-eb17ea2bbfe4,42,2,135675,38,0,PayPal,0,25,352.02,2024-08-21,0,1.6,13,3.92,5,1
e36ee165-13a3-40e0-bd8c-13cc859942a4,48,0,39579,45,3,Debit Card,2,25,36.36,2024-10-20,0,4.5,14,4.46,0,1
d41a748c-df34-4130-a467-4c2c47ff5bd8,67,1,41483,22,0,Cryptocurrency,2,21,244.23,2024-12-18,0,4.3,17,6.72,3,1
d90cf629-a356-4bf6-a022-5481a97ad6a0,37,1,20503,44,1,Credit Card,0,17,476.45,2025-05-30,0,4.0,13,3.27,1,1
8d05bbcf-8b4b-46b5-86ac-eca8f7ef552c,61,1,90880,81,1,Credit Card,2,19,273.65,2024-11-03,0,3.8,13,2.11,1,1
b678bd52-1bc8-4c90-82b5-a3fae325c70c,34,0,28947,80,0,Debit Card,4,22,211.28,2024-11-01,0,2.9,15,3.86,2,0
9a8a5de5-51b7-4fad-aef4-08e608a59e3e,62,1,29533,97,2,Debit Card,4,21,12.87,2024-11-14,0,5.0,14,1.83,4,0
74260981-14f1-46ed-b3fe-69c6b5d86d1c,19,0,67576,35,3,Cryptocurrency,2,26,135.4,2025-02-14,0,2.8,14,2.4,2,0
